spam,word_freq_make,word_freq_address,word_freq_all,word_freq_3d,word_freq_our,word_freq_over,word_freq_remove,word_freq_internet,word_freq_order,word_freq_mail,word_freq_receive,word_freq_will,word_freq_people,word_freq_report,word_freq_addresses,word_freq_free,word_freq_business,word_freq_email,word_freq_you,word_freq_credit,word_freq_your,word_freq_font,word_freq_000,word_freq_money,word_freq_hp,word_freq_hpl,word_freq_george,word_freq_650,word_freq_lab,word_freq_labs,word_freq_telnet,word_freq_857,word_freq_data,word_freq_415,word_freq_85,word_freq_technology,word_freq_1999,word_freq_parts,word_freq_pm,word_freq_direct,word_freq_cs,word_freq_meeting,word_freq_original,word_freq_project,word_freq_re,word_freq_edu,word_freq_table,word_freq_conference,char_freq_semicolon,char_freq_leftparanthesis,char_freq_leftsquarebracket,char_freq_exclamation,char_freq_dollarsign,char_freq_hashtag,capital_run_length_average,capital_run_length_longest,capital_run_length_total
spam,0.09,0.0,0.09,0,0.39,0.09,0.09,0.0,0.19,0.29,0.39,0.48,0.0,0.58,0.0,0.87,0.19,0.0,1.66,4.1,1.66,0,0.39,0.19,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.139,0.0,0.31,0.155,0.0,6.813,494,1458
spam,0.0,0.0,0.0,0,0.0,0.0,0.0,1.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.11,0.0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,1.11,0.0,0,0,0.0,0.208,0.0,0.208,0.416,0.0,3.95,23,79
spam,0.0,0.0,0.29,0,0.59,0.29,0.29,0.0,0.29,1.78,0.0,0.89,0.0,0.0,0.0,0.0,0.59,0.29,4.16,0.0,0.89,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.137,0.0,0.045,0.045,0.0,12.2,163,488
spam,0.65,0.49,0.32,0,0.32,0.16,0.0,0.49,0.65,0.49,0.16,1.3,0.0,0.0,0.16,1.14,1.3,0.16,3.6,0.49,1.8,0,0.0,0.49,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.16,0,0,0.0,0.231,0.0,0.925,0.231,2.29,5.833,47,595
spam,0.0,0.64,0.64,0,1.29,0.64,0.0,0.64,0.0,0.64,0.0,1.94,0.0,0.64,0.0,3.89,0.0,0.64,3.24,0.0,3.89,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.728,0.08,0.08,6.612,129,205
spam,0.0,0.0,0.96,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48,0.0,0.0,0.0,0.96,0.0,0.48,5.79,0.0,1.93,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.48,0.0,0,0,0.0,0.086,0.0,0.26,0.086,0.0,1.117,4,38
spam,0.0,0.0,3.7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.85,0.0,0.0,1.85,0.0,0.0,0,1.85,0.0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.291,0.0,3.79,0.0,0.0,4.833,29,87
spam,0.0,0.0,0.38,0,0.38,0.38,0.38,0.0,0.38,1.94,0.0,1.16,0.0,0.0,0.0,0.38,0.77,0.77,2.72,0.0,1.16,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0.38,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.057,0.057,0.0,7.121,70,235
spam,0.0,0.6,0.0,0,0.0,0.6,0.0,0.0,0.0,0.3,0.0,1.21,0.0,0.0,0.0,0.0,0.3,0.0,0.3,0.0,0.3,0,0.6,0.0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.146,0.0,0.0,0.097,0.0,3.23,77,210
spam,0.0,0.0,0.18,0,1.68,0.18,0.37,0.56,0.0,0.0,0.37,1.5,0.18,0.0,0.0,1.12,0.0,0.18,3.18,0.0,0.93,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.18,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.066,0.0,0.563,0.165,0.033,3.106,34,292
spam,0.0,0.0,0.0,0,0.91,0.0,0.0,0.0,0.0,0.45,0.0,0.45,0.0,0.0,0.0,0.0,0.0,0.0,3.21,0.45,0.91,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,1.37,0.0,0,0,0.0,0.0,0.0,0.164,0.0,0.0,1.076,4,42
spam,0.0,0.0,0.0,0,1.82,0.36,0.36,0.72,0.36,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36,2.91,0.0,2.18,0,0.72,0.0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.36,0.36,0.0,0.0,0,0,0.0,0.297,0.059,0.178,0.0,0.0,2.446,11,115
spam,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,0.0,3.73,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.14,0.0,0.561,0.0,0.0,2.166,23,65
spam,0.42,0.39,0.36,0,0.13,0.09,0.09,0.06,0.49,0.91,0.26,0.55,0.42,1.08,0.03,0.26,0.42,0.03,2.75,0.0,1.27,0,0.32,0.52,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.09,0.0,0,0,0.032,0.104,0.016,0.345,0.515,0.109,5.632,134,2501
spam,0.0,0.33,1.34,0,0.0,0.0,1.34,0.33,0.0,0.33,0.33,0.33,0.0,0.0,0.0,0.67,0.67,0.33,0.67,0.0,1.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0.33,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.161,0.0,0.053,0.0,0.053,2.036,12,167
spam,0.0,0.0,0.0,0,0.13,0.0,0.0,0.0,0.0,0.13,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.06,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.01,1.03,0.0,0.0,1.611,0.01,7.549,278,3752
spam,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.38,0.0,0.0,3.38,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.872,0.0,0.0,2.2,5,11
spam,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.34,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,7.333,0.0,0.0,1.666,5,15
spam,0.29,0.0,0.29,0,0.0,0.0,0.0,0.0,0.44,0.29,0.0,0.44,0.0,0.0,0.0,0.14,0.0,0.0,3.14,0.0,1.64,0,0.0,0.14,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.05,0.066,0.0,0.083,0.05,0.0,3.075,60,326
spam,0.6,0.0,0.36,0,1.44,0.0,0.0,0.0,0.24,1.32,0.72,2.53,0.6,0.0,0.0,0.6,0.24,0.0,4.45,0.0,1.8,0,0.72,0.96,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.12,0.0,0,0,0.0,0.04,0.0,0.102,0.224,0.0,3.656,54,479
spam,0.43,0.43,0.43,0,0.43,0.0,0.0,0.0,0.0,1.31,0.0,0.87,0.43,0.0,0.0,2.63,0.0,0.0,1.75,0.0,2.19,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.201,0.0,0.941,0.067,0.0,2.329,28,226
spam,0.0,0.45,0.0,0,0.45,0.45,0.45,0.45,0.0,1.8,0.0,0.45,0.0,0.0,0.0,0.0,0.0,0.0,1.8,0.0,0.45,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.45,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.281,0.0,0.21,0.0,0.0,2.368,14,135
spam,0.29,0.29,0.0,0,0.29,0.0,0.0,1.46,0.0,0.0,0.0,0.29,0.0,0.0,0.0,0.58,2.04,0.29,2.04,1.16,1.46,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.42,0.046,0.046,2.228,34,234
spam,0.12,0.12,0.24,0,1.34,0.12,0.0,0.12,0.0,0.0,0.36,0.85,0.0,0.0,0.0,0.24,0.24,0.0,2.33,0.0,0.73,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.98,0.0,0,0,0.12,0,0,0.0,0.0,0.12,0.0,0,0,0.063,0.021,0.0,0.042,0.042,0.0,2.351,69,254
spam,0.0,0.33,0.33,0,0.66,0.0,0.0,0.33,0.0,0.33,0.0,0.33,0.0,0.0,0.0,0.66,1.0,0.0,1.0,0.0,0.66,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0.33,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.109,0.0,0.054,2.825,34,113
spam,0.62,0.62,0.0,0,0.0,1.86,0.0,0.0,0.0,0.0,0.0,0.62,0.62,0.0,0.0,0.0,0.0,0.62,2.48,0.0,1.86,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.327,0.0,2.295,0.218,0.0,5.166,28,155
spam,0.0,0.0,0.78,0,0.78,0.0,0.52,0.52,0.0,1.04,0.0,0.26,1.56,0.0,0.78,0.0,0.0,1.56,2.08,0.0,1.56,0,0.52,0.0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0.52,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.08,0.0,0.443,0.402,0.0,2.41,19,241
spam,0.0,0.72,0.0,0,2.89,0.0,0.0,0.0,0.0,0.0,0.72,0.72,0.0,0.0,0.0,0.0,0.0,0.0,2.17,0.0,1.44,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.379,7,40
spam,0.0,0.0,1.63,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.91,0.0,0.0,3.27,0.0,1.63,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,2.695,0.0,0.0,2.315,12,44
spam,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,3.26,0.0,2.444,10,44
spam,0.25,0.5,0.5,0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,1.0,0.25,0.0,0.0,0.0,0.0,0.5,3.0,0.0,2.75,0,1.25,0.25,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.181,0.0,0.407,0.997,0.0,3.417,49,270
spam,0.0,0.0,0.35,0,0.0,0.7,0.35,0.35,0.0,0.0,0.35,1.06,0.0,0.0,0.0,0.7,0.0,1.41,2.12,2.82,2.47,0,0.0,0.7,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.061,0.0,0.061,0.0,0.122,2.302,21,99
spam,0.0,0.0,0.0,0,2.48,0.0,0.0,0.62,0.0,0.0,0.0,1.24,0.0,0.0,0.0,0.0,0.0,0.0,2.48,0.0,3.72,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.179,0.0,0.089,3.702,53,174
spam,0.0,0.0,0.77,0,0.77,0.0,0.51,0.51,0.0,1.03,0.0,0.25,1.54,0.0,0.77,0.0,0.0,1.54,1.8,0.0,1.54,0,0.77,0.0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0.51,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.079,0.0,0.514,0.434,0.0,2.441,19,249
spam,0.0,0.0,0.74,0,0.74,0.0,0.0,0.74,1.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.71,0.0,2.98,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.99,0.0,0.0,1.666,12,60
spam,0.0,0.0,0.0,0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,1.25,0.0,0,0,0.0,0.188,0.0,0.0,0.188,0.0,3.545,21,78
spam,0.49,0.28,0.4,0,0.09,0.11,0.02,0.21,0.42,0.75,0.23,0.89,0.54,1.06,0.0,0.16,0.33,0.02,3.23,0.0,1.46,0,1.03,0.51,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.02,0.0,0,0,0.0,0.059,0.0,0.391,0.868,0.144,5.783,193,3210
spam,0.0,0.0,1.56,0,0.0,0.0,1.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.56,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,1.56,0.0,0,0,0.0,0.256,0.0,0.769,0.0,0.0,2.125,12,34
spam,0.0,0.0,1.4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1.647,0.0,0.0,1.0,1,13
spam,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,1.03,0.0,0,0,0.0,0,0,0.0,0.0,1.03,0.0,0,0,0.0,0.171,0.0,0.171,0.342,0.0,3.809,24,80
spam,0.0,0.19,0.39,0,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,2.36,0.0,1.18,0,0.0,0.19,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.03,0.0,0.152,0.0,0.0,1.357,19,148
spam,0.0,0.57,0.57,0,0.14,0.14,0.0,0.0,0.14,0.0,0.0,0.43,0.14,0.0,0.0,0.0,0.14,0.0,3.31,0.0,1.44,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.57,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.156,0.0,0.0,1.394,6,159
spam,0.1,0.2,1.01,0,0.8,0.8,0.5,0.0,0.8,0.1,0.3,0.7,0.3,0.0,1.61,0.1,0.0,1.11,1.31,0.2,0.7,0,0.6,0.1,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.2,0.0,0.1,0.1,0,0,0.0,0.11,0.0,0.488,0.157,0.015,8.55,669,1351
spam,0.0,0.0,0.63,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.63,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,1.91,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.265,0.0,0.797,0.885,0.0,9.29,75,288
spam,0.84,0.0,0.0,0,0.0,2.54,0.0,0.0,0.0,0.0,0.0,0.84,0.84,0.0,0.0,0.0,0.0,0.0,2.54,0.0,1.69,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.452,0.0,2.865,0.301,0.0,5.037,23,136
spam,0.0,0.0,0.76,0,0.76,0.0,0.76,0.51,0.0,1.02,0.0,0.25,1.53,0.0,1.02,0.0,0.25,1.79,1.53,0.0,1.79,0,0.76,0.0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0.51,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.083,0.0,0.458,0.499,0.0,2.455,19,248
spam,0.0,0.0,1.06,0,0.0,0.0,0.0,0.0,2.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.19,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,1.06,0.0,0,0,0.0,0.0,0.0,0.0,0.353,0.0,3.904,12,82
spam,0.08,0.08,0.76,0,0.85,1.02,0.25,0.17,0.59,0.08,0.17,0.59,0.17,0.0,2.21,0.25,0.08,0.93,1.61,0.17,0.42,0,0.85,0.08,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0.08,0,0,0.17,0.08,0.08,0.08,0,0,0.0,0.065,0.0,0.403,0.117,0.013,7.484,669,1407
spam,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.07,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.273,0.0,0.0,5.75,25,69
spam,0.0,0.0,1.16,0,3.48,0.0,0.0,0.58,0.58,0.0,0.0,0.58,0.0,0.0,0.0,1.74,0.0,0.0,1.16,0.0,3.48,0,0.0,0.58,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.085,0.0,0.171,0.085,0.0,2.17,12,102
spam,0.32,0.0,0.64,0,0.32,0.32,0.0,1.6,0.32,0.64,0.32,0.64,0.0,0.0,0.0,0.0,1.6,0.0,1.28,2.57,3.53,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0.32,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.213,0.0,1.174,0.106,0.0,3.584,63,319
spam,0.09,0.49,0.59,0,0.29,0.19,0.0,0.0,0.09,0.39,0.0,1.59,0.19,0.0,0.0,0.0,0.09,0.0,3.67,0.09,1.09,0,0.0,0.09,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.09,0.0,0,0,0.766,0.037,0.0,5.836,1.31,0.0,5.792,54,753
spam,0.0,0.0,0.0,0,1.56,0.0,0.0,0.0,0.0,0.31,0.0,0.31,0.0,0.0,0.0,0.31,0.62,0.0,2.82,0.0,0.62,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.94,0.0,0,0,0.0,0.05,0.0,0.0,0.0,0.0,2.132,22,113
spam,0.0,0.0,0.0,0,0.96,0.0,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96,0.0,0.0,0.0,0.0,1.92,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.96,0.0,0.0,0,0,0.0,0.0,0.0,0.824,0.0,0.0,3.025,67,118
spam,0.0,0.0,0.93,0,0.0,0.0,0.0,0.0,0.0,2.8,0.93,0.0,0.0,0.0,0.0,0.0,2.8,0.0,4.67,0.93,0.93,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.93,0.0,0,0,0.0,0.0,0.0,0.464,0.154,0.0,1.612,10,50
spam,0.0,1.14,1.14,0,0.0,0.0,0.0,0.0,1.14,0.0,0.0,1.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.44,0,0.0,1.14,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.197,0.0,3.681,35,81
spam,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,1.03,0.0,0,0,0.0,0,0,0.0,0.0,1.03,0.0,0,0,0.0,0.17,0.0,0.51,0.34,0.0,3.761,23,79
spam,0.0,0.81,0.0,0,2.03,0.0,0.0,0.4,0.0,1.21,0.0,0.81,0.0,0.0,0.0,0.4,0.0,0.0,3.65,0.0,1.62,0,1.62,0.4,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.4,0.0,0,0,0.0,0.0,0.0,0.0,0.272,0.0,3.192,34,166
spam,0.6,0.0,0.0,0,1.21,0.0,0.6,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.6,3.65,0.0,1.21,0,0.0,0.6,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,1.21,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.105,0.315,0.0,3.217,30,74
spam,0.25,0.0,0.25,0,0.0,0.0,0.25,0.0,0.77,1.55,0.0,0.51,0.0,0.0,0.0,0.25,0.0,0.0,1.55,0.0,0.51,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,1.29,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.404,0.0,0.161,0.161,0.04,9.633,110,578
spam,0.76,0.19,0.38,0,0.19,0.12,0.0,0.25,0.76,0.31,0.25,1.52,0.31,0.38,0.0,0.38,0.44,0.06,2.98,0.69,1.26,0,0.44,0.76,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0.12,0,0,0.06,0.0,0.0,0.0,0,0,0.0,0.087,0.054,0.439,0.241,0.065,3.702,45,1070
spam,0.0,0.0,0.47,0,0.47,0.47,0.47,0.0,0.0,2.38,0.0,0.95,0.47,0.0,0.0,0.0,0.47,0.0,1.9,0.0,0.0,0,4.76,0.0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0.47,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.266,0.0,0.621,0.799,0.088,36.642,148,513
spam,0.0,0.0,0.0,0,0.0,0.0,0.0,0.42,0.0,0.42,0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.52,0.0,2.94,0,0.0,0.42,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.84,0.0,0,0,0.0,0.129,0.0,0.129,0.194,0.0,1.859,20,119
spam,0.62,0.0,0.0,0,1.24,0.0,0.62,0.0,0.0,0.0,0.0,0.62,0.0,0.0,0.0,0.0,0.0,0.62,3.72,0.0,1.24,0,0.0,0.62,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,1.24,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.107,0.322,0.0,3.318,30,73
spam,0.33,1.01,0.0,0,1.35,0.0,0.33,0.0,0.0,0.0,0.67,0.67,0.33,0.0,0.0,1.01,0.0,1.68,2.36,0.0,3.71,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.12,0.0,0.06,0.06,0.0,193.5,1013,1161
spam,0.0,0.0,0.0,0,0.97,0.0,0.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.97,0.0,0.0,0.0,0.0,1.94,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.97,0.0,0.0,0,0,0.0,0.0,0.0,0.834,0.0,0.0,3.052,68,116
spam,0.14,0.0,0.21,0,1.72,0.43,0.0,0.0,0.07,0.14,0.07,0.57,0.35,0.07,0.0,0.0,0.28,0.0,4.31,0.28,0.64,0,1.0,0.07,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.07,0.0,0.0,0.0,0,0,0.012,0.064,0.0,0.0,0.206,0.0,1.711,10,380
